degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
34.0,0.8717948717948718,32.0,3.0,16.5,6.903750046596586,0.261327665000727,0.8863636363636364,36.5,0.08933934616537614,0.0,1.0,6.0,7.0,0.0,0.0,263.0,9.0,119.0,0.40819964349376114,0.3028391167192429,0.04854064220943869,0.04382422917554245,229.0,12.0,-0.41412521931091556,
15.0,0.3846153846153846,34.0,12.0,20.866666666666667,7.265137453773481,0.1378555172875239,0.6190476190476191,27.0,0.00726082901600882,5.0,8.0,0.0,2.0,1.0,1.0,76.0,7.0,25.0,0.580952380952381,0.3742789277231082,0.022515936094048308,0.023074913386460148,61.0,12.0,-0.8977945969297577,
21.0,0.5384615384615384,34.0,12.0,20.428571428571427,6.952707102591175,0.1927183831317418,0.6842105263157895,30.0,0.013517638258648023,7.0,8.0,0.0,6.0,1.0,1.0,147.0,9.0,37.0,0.6,0.38155136268343814,0.03003466785317975,0.03228659989443511,126.0,12.0,-0.8274174689055932,
9.0,0.23076923076923075,34.0,14.0,24.77777777777778,6.051221690751157,0.09690779027351921,0.5652173913043478,24.0,0.0012042781779623883,1.0,0.0,0.0,0.0,1.0,1.0,35.0,7.0,4.0,0.7222222222222222,0.4995483288166215,0.014776570898289442,0.016217540275679617,26.0,9.0,-0.6257335989664097,
16.0,0.41025641025641024,34.0,12.0,21.75,6.523994175349944,0.15392012475753122,0.6290322580645161,27.5,0.005984615549392878,4.0,3.0,3.0,6.0,1.0,1.0,95.0,8.0,29.0,0.6583333333333333,0.40174418604651163,0.023591239415006716,0.025771424823581853,79.0,12.0,-1.1203734194456603,
4.0,0.10256410256410256,34.0,12.0,26.75,8.699856320652657,0.04451886000264528,0.527027027027027,21.5,0.0002699055330634278,3.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,2.0,0.6666666666666666,0.4827586206896552,0.008771534442184122,0.007439441583234532,4.0,4.0,-0.7194684049741533,
12.0,0.3076923076923077,34.0,14.0,23.083333333333332,6.49946579001348,0.12002680805880038,0.5909090909090909,25.5,0.002674932830922352,4.0,2.0,0.0,2.0,1.0,1.0,57.0,7.0,17.0,0.6818181818181818,0.4253279515640767,0.018576504409754016,0.02007901138431033,45.0,12.0,-0.14603858333364916,
14.0,0.358974358974359,34.0,12.0,21.642857142857142,7.117454830577158,0.13245239407407042,0.609375,26.5,0.005022084677955123,8.0,8.0,0.0,10.0,1.0,1.0,73.0,7.0,18.0,0.6483516483516484,0.3857578065498858,0.021211727887786674,0.02216020068398056,59.0,12.0,-0.9604860293724018,
3.0,0.07692307692307693,34.0,29.0,31.666666666666668,2.0548046676563256,0.03888212059703586,0.52,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,0.6635514018691588,0.007410310880041657,0.006493702282771485,3.0,3.0,1.3688117726682034,
8.0,0.20512820512820512,34.0,15.0,24.125,7.270445309607934,0.08199728672715423,0.5571428571428572,23.5,0.0010206467696346239,2.0,0.0,0.0,0.0,1.0,1.0,28.0,6.0,6.0,0.7142857142857143,0.42775881683731515,0.013666280802766082,0.013708355348362752,20.0,8.0,-0.07753477052125861,
12.0,0.3076923076923077,34.0,12.0,23.666666666666668,6.968181653455625,0.12388147522937386,0.5909090909090909,25.5,0.002124854452789675,7.0,0.0,0.0,3.0,1.0,1.0,61.0,8.0,13.0,0.7424242424242424,0.4586693548387097,0.01853758935425601,0.02073387184005846,49.0,12.0,-1.9160470890153718,
13.0,0.3333333333333333,34.0,14.0,22.153846153846153,6.322683873241391,0.1268905316531264,0.6,26.0,0.003374072497673355,7.0,6.0,0.0,0.0,1.0,1.0,66.0,8.0,12.0,0.6794871794871795,0.4164079822616408,0.019830775482345464,0.02124294841405923,53.0,12.0,0.25066777984693644,
9.0,0.23076923076923075,34.0,15.0,24.88888888888889,6.471208790471572,0.09489709364530503,0.5652173913043478,24.0,0.0012461958758696076,4.0,3.0,0.0,0.0,1.0,1.0,35.0,7.0,5.0,0.7222222222222222,0.45549738219895286,0.014860606942722072,0.015859196190874687,26.0,9.0,0.13490739304854435,
29.0,0.7435897435897436,34.0,3.0,17.275862068965516,7.597170760696506,0.2317462642589263,0.7959183673469388,34.0,0.057961906690770705,2.0,7.0,7.0,5.0,2.0,2.0,210.0,9.0,75.0,0.4458128078817734,0.3198480336790225,0.04193419921123614,0.03885935925501862,181.0,12.0,-1.9123419345751025,
32.0,0.8205128205128205,34.0,3.0,17.03125,7.11285972288924,0.2520638844579269,0.8478260869565217,35.5,0.07509111875925403,1.0,6.0,10.0,1.0,3.0,3.0,246.0,9.0,113.0,0.4314516129032258,0.31055216802168023,0.04583945720483573,0.042260433172432416,214.0,12.0,0.0974016578006076,
28.0,0.717948717948718,34.0,8.0,17.857142857142858,7.024011296536869,0.23141980060578526,0.78,33.5,0.03975000295850498,3.0,5.0,5.0,11.0,4.0,4.0,209.0,9.0,78.0,0.47883597883597884,0.33714902807775377,0.03945915292785966,0.038816857665853306,181.0,12.0,0.5314510735839959,
27.0,0.6923076923076923,34.0,9.0,18.48148148148148,6.9194860137225165,0.22948997112100966,0.7647058823529411,33.0,0.03147816775763906,5.0,4.0,8.0,4.0,5.0,5.0,207.0,9.0,73.0,0.5128205128205128,0.347816248019914,0.03797519696231031,0.03848328491171431,180.0,12.0,-0.44921014013258526,
28.0,0.717948717948718,34.0,8.0,18.214285714285715,6.747259458778922,0.2345696257607087,0.78,33.5,0.036569602612112735,4.0,3.0,3.0,9.0,6.0,6.0,215.0,9.0,79.0,0.4947089947089947,0.33884122444656284,0.03930752378334784,0.03933069825870186,187.0,12.0,-0.38351225184106696,
